1,0.000000
2,0.000000
4,0.000000
8,0.000000
16,0.000000
32,0.000000
64,0.000000
128,0.000000
256,0.000000
512,0.000000
1024,0.000000
2048,0.000000
4096,0.000000
8192,0.000000
16384,0.000000
32768,0.010000
65536,0.020000
131072,0.050000
262144,0.100000
524288,0.220000
1048576,0.490000
2097152,1.080000
4194304,2.520000
8388608,6.300000
16777216,13.640000
33554432,30.030000
67108864,70.020000
134217728,156.250000
268435456,363.960000
